id,word,total_count,total_frequency,trump_count,trump_frequency,obama_count,obama_frequency
15532,deregulation,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
15549,mazda,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
15567,switch,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
15574,alexandria,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
15576,ridding,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
15597,protectionist,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
15613,@secretaryzinke,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
15660,abcwashington,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
15703,blessing,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
15704,triumph,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
15718,middle-east,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
15760,boat,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
15772,dhs,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
15780,handel,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
15828,ty,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
15833,impeccable,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
15840,qatar,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
15857,lame,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
15859,#memorialday🇺🇸,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
15861,british,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
15873,sergio,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
15878,#potusabroad,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
15881,belgium,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
15905,#peaceofficersmemorialday,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
15925,dir,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
15930,prestige,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
15948,@turnbullmalcolm,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
15947,75th,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
15972,vacations,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
15977,eo,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
15989,@nasas,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
15994,forests,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
15995,lakes,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
16002,regulatory,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
16010,hollywood,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
16011,eleven,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
16037,@wwp,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
16054,#repealandreplace,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
16067,smiling,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
16083,german,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
16103,@repcummings,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
16106,infighting,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
16115,schwarzenegger,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
16120,mccarthyism,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
16149,306,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
16159,benjamin,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
16176,canadian,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
16182,@thebigeasy,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
16184,ernie,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
16245,executed,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
16248,dwindling,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
16279,president-elect,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
16281,lockheed,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
16287,bikers,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
16331,longtime,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
16332,jane,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
16337,@erictrump,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
16350,julian,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
16349,assange,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
16376,immoral,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
16378,2006,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
16389,strictly,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
16395,actors,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
16404,renovating,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
16426,shanahan,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
16432,27th,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
16440,bi-partisan,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
16446,217-185,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
16450,retiring,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
16461,charities,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
16479,henninger,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
16481,flynns,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
16487,smugglers,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
16493,rat,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
16524,wrongly,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
16529,recall,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
16548,nikki,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
16570,flows,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
16605,defying,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
16635,kinds,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
16641,separation,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
16649,hanson,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
16660,jams,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
16677,footage,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
16692,fearful,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
16702,steelworkers,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
16737,243rd,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
16744,subsidizes,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
16751,1130,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
16763,girardeau,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
16764,mccaskill,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
16773,requesting,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
16788,@dannytarkanian,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
16804,braun,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
16826,warmly,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
16833,@jason2cd,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
16843,bolsonaro,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
16880,unfortunate,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
16893,@giuseppeconteit,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
16896,turnaround,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
16904,sooooo,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
16941,needless,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
16948,capitalize,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
16966,thiessen,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
16975,forthcoming,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
16996,screens,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
17050,wedding,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
17052,1969,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
17073,median,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
17072,african-americans,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
17079,zeldin,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
17089,rouhani,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
17093,@alsisiofficial,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
17107,identified,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
17124,ranting,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
17132,redacted,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
17137,morici,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
17141,governmental,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
17154,@edrollins,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
17171,convictions,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
17176,#september11th,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
17179,strzok-page,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
17198,disproven,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
17200,minus,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
17224,felons,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
17231,forecasts,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
17243,retribution,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
17244,someones,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
17250,appear,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
17268,mid-terms,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
17271,trumka,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
17270,afl-cio,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
17281,connected,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
17283,conclude,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
17300,wildest,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
17309,lanny,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
17313,exercises,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
17312,disputes,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
17327,tearing,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
17329,controlling,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
17349,vince,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
17353,morrison,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
17354,#hurricanelane,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
17356,censorship,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
17383,brennans,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
17393,multi-million,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
17417,pushback,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
17424,farrell,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
17438,skinny,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
17464,non-disclosure,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
17494,diverted,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
17507,renegotiated,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
17518,stamps,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
17547,jeanine,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
17568,granite,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
17573,lng,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
17585,heels,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
17592,@vfwhq,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
17591,#vfwconvention,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
17610,damaging,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
17611,inconceivable,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
17625,boxing,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
17627,#helsinki2018,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
17649,thailand,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
17664,fraudster,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
17666,savage,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
17667,smears,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
17668,pruitt,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
17687,flee,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
17692,goodlatte,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
17698,gazette,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
17709,selfless,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
17724,donovan,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
17763,arrington,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
17767,wrapped,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
17806,gowdy,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
17812,justified,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
17816,minions,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
17845,engagement,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
17869,practiced,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
17883,operate,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
17911,sport,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
17929,restrictive,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
17930,830,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
17945,#righttotry,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
17947,roseanne,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
17954,mid-term,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
17976,turley,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
18023,asa,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
18026,detailed,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
18034,composed,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
18054,typically,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
18081,impacts,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
18105,avail,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
18122,bonkers,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
18124,migrant,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
18176,142,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
18189,@jpnpmo,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
18212,cooperative,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
18229,tide,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
18231,enlightenment,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
18234,crossed,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
18248,ip,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
18266,fakers,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
18285,interim,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
18287,affairs,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
18368,#america,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
18415,bonus,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
18424,sicko,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
18460,rob,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
18461,allegation,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
18462,indictment,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
18473,disturbed,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
18499,proclaim,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
18516,cows,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
18556,non-citizens,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
18633,constitutionally,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
18636,speakership,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
18655,suicide,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
18662,confronted,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
18664,presidencies,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
18665,revived,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
18668,outrages,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
18673,wreck,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
18684,itand,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
18686,constituents,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
18692,structural,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
18694,chill,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
18717,quitting,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
18746,alliance,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
18758,replaces,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
18762,backfire,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
18783,plainly,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
18797,sondlands,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
18804,@shannonbream,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
18812,tons,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
18813,bribe,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
18825,proceeding,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
18857,reverse,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
18860,farce,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
18867,uncovered,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
18868,enriching,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
18886,checkers,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
18929,manipulated,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
18931,shiftys,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
18947,louisianas,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
19063,dressed,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
19117,transcribed,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
19150,quantities,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
19156,@bensasse,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
19199,fragile,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
19222,devalued,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
19241,pompous,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
19258,waiver,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
19268,snakes,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
19271,controversy,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
19380,@billdeblasio,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
19400,@marianorivera,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
19407,monetary,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
19412,remake,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
19427,israeli,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
19429,comcastnbc,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
19454,studio,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
19459,naming,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
19469,stooges,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
19472,appalachian,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
19499,grazed,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
19539,e-15,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
19540,refineries,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
19607,bedbugs,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
19608,stephens,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
19613,conte,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
19616,#g7biarritz,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
19632,partially,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
19678,tensions,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
19681,divorced,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
19709,grandmother,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
19750,donny,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
19773,purporting,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
19778,joaquin,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
19779,juaquin,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
19780,shepard,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
19793,subvert,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
19794,@sundarpichai,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
19798,contributed,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
19874,reimbursed,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
19953,@usminority,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
19965,visible,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
20006,devalue,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
20010,@mitchellvii,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
20014,#socialmediasummit,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
20046,coatesville,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
20076,#salutetoamerica🇺🇸,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
20081,culminating,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
20082,flyovers,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
20094,ph,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
20105,bestselling,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
20107,unfreedom,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
20116,@wallstreetjour,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
20120,huawei,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
20136,mario,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
20277,rivlin,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
20327,emperor,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
20352,majesty,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
20475,tables,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
20560,poway,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
20625,@themasters,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
20671,@rjc,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
20679,smuggled,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
20723,golan,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
20879,covington,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
20922,۴۰,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
20915,سال,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
20960,guaido,3,5.509358563746952e-06,3,6.8342889947444315e-06,0,0
102,tops,2,3.6729057091646343e-06,1,2.2780963315814773e-06,1,9.472836640932127e-06
107,progressbut,2,3.6729057091646343e-06,0,0,2,1.8945673281864254e-05
160,bucket,2,3.6729057091646343e-06,0,0,2,1.8945673281864254e-05
173,healthier,2,3.6729057091646343e-06,1,2.2780963315814773e-06,1,9.472836640932127e-06
295,dishes,2,3.6729057091646343e-06,0,0,2,1.8945673281864254e-05
439,crude,2,3.6729057091646343e-06,1,2.2780963315814773e-06,1,9.472836640932127e-06
479,dozen,2,3.6729057091646343e-06,1,2.2780963315814773e-06,1,9.472836640932127e-06
505,trick-or-treat,2,3.6729057091646343e-06,0,0,2,1.8945673281864254e-05
506,candy,2,3.6729057091646343e-06,1,2.2780963315814773e-06,1,9.472836640932127e-06
513,incarcerated,2,3.6729057091646343e-06,0,0,2,1.8945673281864254e-05
553,176,2,3.6729057091646343e-06,0,0,2,1.8945673281864254e-05
600,tooth,2,3.6729057091646343e-06,1,2.2780963315814773e-06,1,9.472836640932127e-06
653,√,2,3.6729057091646343e-06,0,0,2,1.8945673281864254e-05
694,kippur,2,3.6729057091646343e-06,1,2.2780963315814773e-06,1,9.472836640932127e-06
706,realand,2,3.6729057091646343e-06,0,0,2,1.8945673281864254e-05
709,principled,2,3.6729057091646343e-06,0,0,2,1.8945673281864254e-05
715,#constitutionday,2,3.6729057091646343e-06,1,2.2780963315814773e-06,1,9.472836640932127e-06
732,oldest,2,3.6729057091646343e-06,1,2.2780963315814773e-06,1,9.472836640932127e-06
738,shanah,2,3.6729057091646343e-06,0,0,2,1.8945673281864254e-05
739,tovah,2,3.6729057091646343e-06,0,0,2,1.8945673281864254e-05
777,non-proliferation,2,3.6729057091646343e-06,0,0,2,1.8945673281864254e-05
792,173000,2,3.6729057091646343e-06,0,0,2,1.8945673281864254e-05
811,behind-the-scenes,2,3.6729057091646343e-06,0,0,2,1.8945673281864254e-05
810,alaskathe,2,3.6729057091646343e-06,0,0,2,1.8945673281864254e-05
819,updating,2,3.6729057091646343e-06,1,2.2780963315814773e-06,1,9.472836640932127e-06
855,stack,2,3.6729057091646343e-06,0,0,2,1.8945673281864254e-05
861,@usarmys,2,3.6729057091646343e-06,1,2.2780963315814773e-06,1,9.472836640932127e-06
867,curb,2,3.6729057091646343e-06,1,2.2780963315814773e-06,1,9.472836640932127e-06
905,73000,2,3.6729057091646343e-06,0,0,2,1.8945673281864254e-05
944,obtaining,2,3.6729057091646343e-06,1,2.2780963315814773e-06,1,9.472836640932127e-06
968,scrutiny,2,3.6729057091646343e-06,1,2.2780963315814773e-06,1,9.472836640932127e-06
979,fantasy,2,3.6729057091646343e-06,1,2.2780963315814773e-06,1,9.472836640932127e-06
982,acquire,2,3.6729057091646343e-06,1,2.2780963315814773e-06,1,9.472836640932127e-06
996,54th,2,3.6729057091646343e-06,0,0,2,1.8945673281864254e-05
1026,140,2,3.6729057091646343e-06,0,0,2,1.8945673281864254e-05
1036,appearance,2,3.6729057091646343e-06,0,0,2,1.8945673281864254e-05
1041,#ada25,2,3.6729057091646343e-06,0,0,2,1.8945673281864254e-05
1057,mubarak,2,3.6729057091646343e-06,0,0,2,1.8945673281864254e-05
1080,mandatory,2,3.6729057091646343e-06,1,2.2780963315814773e-06,1,9.472836640932127e-06
1086,tag,2,3.6729057091646343e-06,0,0,2,1.8945673281864254e-05
1089,neighborhoods,2,3.6729057091646343e-06,1,2.2780963315814773e-06,1,9.472836640932127e-06
1141,punishment,2,3.6729057091646343e-06,1,2.2780963315814773e-06,1,9.472836640932127e-06
1145,jails,2,3.6729057091646343e-06,1,2.2780963315814773e-06,1,9.472836640932127e-06
